name
Лабораторная работа №1. Структура веб-страницы. Форматирование текста. Таблицы. Внутренние и внешние ссылки.
Защита лабораторной работы №1.
Лабораторная работа №2. Изображения. Карты изображений. Формы. Фреймы. Аудио и видео.
Защита лабораторной работы №2.
"Лабораторная работа №3. Применение встроенных, внутренних и внешних стилей к тексту, спискам и таблицам."
Защита лабораторной работы №3.
"Лабораторная работа №4. Использование классов, идентификаторов и селекторов для стилизации элементов веб-страницы. Псевдоклассы и псевдоэлементы."
Защита лабораторной работы №4.
"Лабораторная работа №5. Градиент, трансформация, переход и анимация."
Защита лабораторной работы №5.
Лабораторная работа №6.Верстка сайта с помощью DIV
Защита лабораторной работы №6.
Лабораторная работа №7. Выпадающее меню и галерея изображений.
Защита лабораторной работы №7.
Индивидуальная работа.
